cohort_id,event_description,event_id,event_start_date,day_name,event_start_time,event_end_date,event_end_time,crsid,location_description,event_type,timetable_module
d,Exam Paper 2,12165,31/05/2017,,09:00:00,31/05/2017,12:00:00,,Goldsmiths 2,Event,General
d,Exam Paper 3,12167,01/06/2017,,09:00:00,01/06/2017,12:00:00,,Goldsmiths 2,Event,General
d,Introductory stuff,12172,05/10/2016,,09:00:00,05/10/2016,12:00:00,,Goldsmiths 2,Event,General
d,Oral presentations,13574,23/11/2016,,13:30:00,23/11/2016,17:00:00,,Goldsmiths 2,Event,General
d,Oral presentations,13575,24/11/2016,,13:30:00,24/11/2016,17:00:00,,Goldsmiths 2,Event,General
d,Oral presentations,13576,25/11/2016,,13:30:00,25/11/2016,17:00:00,,Goldsmiths 2,Event,General
d,Part III poster session,12403,05/05/2017,,12:00:00,05/05/2017,14:00:00,,Tea Room,Event,General
d,Safety training,12439,05/10/2016,,12:30:00,05/10/2016,17:00:00,,Other Location,Event,General
d,Safety training,12438,04/10/2016,,09:00:00,04/10/2016,13:00:00,,Other Location,Event,General
d,Vivas with external examiners,12441,13/06/2017,,13:00:00,13/06/2017,17:00:00,,Other Location,Event,General
